val_idx,subset,pred_stage4,pred_stage5
2929,Eng_Gha,"Adolescents can build alliances with other social justice movements, such as gender equality, disabi",Efforts to combat stigma and discrimination surrounding adolescent sexuality and reproductive health
2930,Eng_Gha,"It's important to feel safe and respected during sex. If your partner refuses to use a condom, you h","You have the right to say no, always. Don't feel obligated to have sex to please someone else. Be cl"
2932,Eng_Gha,The human rights framework can be used to address barriers to sexual and reproductive health service,"Marginalized and vulnerable populations, such as refugees, migrants, and internally displaced adoles"
2935,Eng_Gha,"Ending a relationship can be tough, here are some tips:  Be honest and direct: Communicate your feel","Telling your partner can be difficult, but it's crucial for their health and treatment. Here are som"
2936,Eng_Gha,Stigma is a negative attitude or belief that makes people feel ashamed or embarrassed about somethin,Stigma can have a significant negative impact on adolescents considering abortion. It can lead to:  
2937,Eng_Gha,"Stigma can have serious negative impacts on people's health and well-being, including:  Delaying tes",Stigma is a negative attitude or judgement associated with a certain group of people or a condition.
2938,Eng_Gha,Consent in the context of relationships means that all parties involved willingly agree to engage in,Consent plays a crucial role in preventing coercion and pressure by affirming the importance of mutu
2939,Eng_Gha,"Contraception: Contraception, also known as birth control, is used to prevent pregnancy by either pr",Pregnancy Testing and Counseling: Clinics and Health Centers: Visit local reproductive health clinic
2940,Eng_Gha,Examples of successful community outreach initiatives include:  Peer education programs: Training ad,"Respectful relationships education is crucial for adolescents as it equips them with the knowledge, "
2941,Eng_Gha,Effective strategies or interventions that mentors can use to help adolescents develop critical thin,"Strategies for building decision-making confidence, assertiveness, and resilience in the face of pee"
2945,Eng_Gha,Talking about abortion rights with friends and family can be complex. Here's how to have a respectfu,Talking to family and friends can be challenging. Here are some resources that can help:  Support Gr
2950,Eng_Gha,Signs that someone may be struggling with substance use and mental health issues include: Changes in,"Communication skills such as active listening, empathy, and compromise can help adolescents engage i"
2951,Eng_Gha,"Verbal Consent: Directly asking, ""Are you okay with this?"" Non-Verbal Consent: Positive body languag",Respect for Autonomy: Consent is about respecting individual autonomy and the right to make decision
2953,Eng_Gha,Special considerations are giving to adolescents who are in situations that need special attention w,Adolescents can often access STI testing and treatment confidentially through school-based health ce
2955,Eng_Gha,Youth-friendly healthcare services are healthcare facilities or clinics specifically designed to mee,Gynecological services are medical services focused on the reproductive health of individuals with f
2960,Eng_Gha,Adolescents can access HIV testing and treatment services without facing stigma or discrimination by,Stigma and discrimination significantly impact adolescents' willingness to seek sexual and reproduct
2963,Eng_Gha,Adolescents can access comprehensive sexual and reproductive health services in their community thro,Adolescents can advocate for comprehensive sexual and reproductive health services in their communit
2966,Eng_Gha,"Explore age-appropriate books, articles, or online resources together that cover the sensitive topic",Here are some resources for reliable information about contraception:  Your healthcare provider: The
2968,Eng_Gha,Sexual development refers to the changes your body goes through as it becomes capable of reproductio,"Common physical changes during puberty include growth spurts, development of secondary sexual charac"
2970,Eng_Gha,The reproductive systems of males and females have distinct structures and functions: Male Reproduct,Male: Testes: Produce sperm (male sex cells). Scrotum: Sac that protects the testes. Epididymis: Sto
2973,Eng_Gha,"During puberty, your body undergoes significant physical changes due to hormonal fluctuations. These",Deep Breathing: Practicing deep breathing exercises to promote relaxation and reduce anxiety. Mindfu
2975,Eng_Gha,Some potential challenges and barriers to effective community engagement in adolescent sexual and re,Some challenges LGBTQ+ youth might face include:  Homophobia and transphobia: Not everyone is accept
2976,Eng_Gha,Growth spurts and new hair growth are thanks to hormones kicking in during puberty. These chemicals ,Growth spurts are periods when your body grows rapidly in a short amount of time. This is because of
2977,Eng_Gha,"If you have concerns or questions about contraceptives, or if you experience side effects while usin","It's normal to experience a range of emotions after an abortion, such as:  Anxiety: Feeling worried "
2978,Eng_Gha,"Community engagement can foster collaboration among adolescents, parents, educators, healthcare prov",Community engagement and prevention programs can address the root causes of sexual violence by: Iden
